validated	event	event_label	time	line_id	landmark_label	landmark_type	relatum_label	relatum_type	relation_type	change_type	change_on	attribute_type	outdates	makes_effective
	664	rue watteau || Historique || Une partie de cette voie, partie A, comprise entre les N°1 à 19, a été déclassée par arrêté du 23 août 1968, puis supprimée et englobée dans l'aménagement de l'îlot effectué par l'Office public d'HLM de la Ville de Paris et enfin réouverte sous le nom provisoire EB/13	1968-08-23	14134_historique_2	Rue Watteau	thoroughfare								
	665	rue watteau || Historique || La partie restante, partie  B, toujours dénommée rue Watteau a été aménagée		14134_historique_3	Rue Watteau	thoroughfare								
	666	rue watteau || Historique || La dernière assiette comprend la voie EB/13, et la partie B d'origine (décision de dénomination du 27 février 1867)	1867-02-27	14134_historique_4	Rue Watteau	thoroughfare								
X	667	rue watteau || Historique || La rue Watteau était dénommée, précédemment, rue du Petit Banquier, antérieurement, petite rue du Banquier et, plus anciennement, rue du Petit Bouquet (1816)		14134_historique_5	Rue Watteau	thoroughfare				attribute_version_transition	attribute	name	rue du Petit Banquier	rue Watteau
	668	rue watteau || Historique || Elle aurait aussi porté le nom de rue des Laitières		14134_historique_6	Rue Watteau	thoroughfare								
ø	669	rue watteau || Historique || Elle est tracée à l'état de chemin sur le plan de Jouvin de Rochefort (1672)	1672	14134_historique_7	Rue Watteau	thoroughfare								
X	670	rue watteau || Numérotation || Arrêté du 13 juillet 1892	1892-07-13	14134_numérotation	Rue Watteau	thoroughfare				numerotation	landmark			
X	671	rue de wattignies || Dénomination || Arrêté du 16 août 1879	1879-08-16	14137_dénomination	Rue de Wattignies	thoroughfare				attribute_version_transition	attribute	name		rue de Wattignies
X	672	rue de wattignies || Historique || Précédemment rue Marceau		14137_historique	Rue de Wattignies	thoroughfare				attribute_version_transition	attribute	name	rue Marceau	rue de Wattignies
X	673	rue de wattignies || Numérotation || Arrêté du 22 octobre 1875	1875-10-22	14137_numérotation	Rue de Wattignies	thoroughfare				numerotation	landmark			
X	674	rue de wattignies || Ouverture || Décret du 28 juillet 1862	1862-07-28	14137_ouverture_1	Rue de Wattignies	thoroughfare				attribute_version_transition	attribute	geometry		
X	675	rue de wattignies || Ouverture || Elle a été percée en 1866 suivant un tracé différent de celui qui était prévu à l'origine	1866	14137_ouverture_2	Rue de Wattignies	thoroughfare				attribute_version_transition	attribute	geometry		
	676	voie express rive gauche || Historique || Voie implantée sur la berge sud de la Seine entre 1956 et 1960	1956	14157_historique	Voie Express Rive Gauche	thoroughfare								
X	677	voie au/18 || Classement || Arrêté municipal du 3 août 1994	1994-08-03	14160_classement	Voie Au/18	thoroughfare				classement	landmark			
X	678	voie bk/18 || Historique || Bretelle de liaison aménagée à l'occasion de la création du boulevard Périphérique		14381_historique	Voie BK/18	thoroughfare				appearance	landmark			
X	679	voie bf/16 || Historique || Bretelle de liaison aménagée à l'occasion de la création du boulevard Périphérique		14435_historique	Voie Bf/16	thoroughfare				appearance	landmark			
X	680	voie bk/16 || Historique || Bretelle de liaison aménagée à l'occasion de la création du boulevard Périphérique		14444_historique	Voie Bk/16	thoroughfare				appearance	landmark			
X	681	voie dk/13 || Historique || Bretelle de liaison aménagée à l'occasion de la création du boulevard Périphérique		14518_historique	Voie DK/13	thoroughfare				appearance	landmark			
X	682	voie bo/17 || Historique || Bretelle de liaison aménagée à l'occasion de la création du boulevard Périphérique		14537_historique	Voie BO/17	thoroughfare				appearance	landmark			
X	683	allée des bouleaux || Historique || Située autrefois sur le territoire de Neuilly-sur-Seine, annexé à Paris par décret du 18 avril 1929	1929-04-18	14553_historique	Allée des Bouleaux	thoroughfare	Neuilly-sur-Seine	municipality	within	disappearance	relation			
X	683	allée des bouleaux || Historique || Située autrefois sur le territoire de Neuilly-sur-Seine, annexé à Paris par décret du 18 avril 1929	1929-04-18	14553_historique	Allée des Bouleaux	thoroughfare	Paris	municipality	within	appearance	relation			
	684	route du bac || Historique || Située autrefois sur le territoire de Charenton-le-Pont annexé à Paris par décret du 18 avril 1929	1929-04-18	14624_historique	Route du Bac	thoroughfare								
	685	route des bosquets || Historique || Située autrefois sur le territoire de Fontenay-sous-Bois annexé à Paris par décret du 18 avril 1929	1929-04-18	14630_historique	Route des Bosquets	thoroughfare								
	686	route lemoine || Historique || Située autrefois sur le territoire de Saint-Mandé annexé à Paris par décret du 18 avril 1929	1929-04-18	14668_historique	Route Lemoine	thoroughfare								
A	687	avenue de nogent || Dénomination || Arrêté préfectoral du 23 janvier 1930	1930-01-23	14675_dénomination	Avenue de Nogent	thoroughfare				attribute_version_transition	attribute	name		avenue de Nogent
	688	avenue de nogent || Historique || Précédemment partie de la RN 34, située autrefois sur les territoires de Vincennes, Fontenay-sous-Bois, Nogent-sur-Marne annexés à Paris par décret du 18 avril 1929	1929-04-18	14675_historique	Avenue de Nogent	thoroughfare								
	689	route nouvelle || Historique || Située autrefois sur le territoire de Saint-Maurice annexé à Paris par décret du 18 avril 1929	1929-04-18	14677_historique	Route Nouvelle	thoroughfare								
	690	route de la tourelle || Historique || Située autrefois sur les territoires de Vincennes et Saint-Mandé annexés à Paris par décret du 18 avril 1929	1929-04-18	14705_historique_1	Route de la Tourelle	thoroughfare								
	691	route de la tourelle || Historique || Ella a englobé la route de la Tourelle à Gravelle		14705_historique_2	Route de la Tourelle	thoroughfare								
X	692	villa alexandre tansman || Classement || Arrêté municipal du 29 avril 1997	1997-04-29	14773_classement	Villa Alexandre Tansman	thoroughfare				classement	landmark			
A	693	villa alexandre tansman || Dénomination || Arrêté municipal du 30 décembre 1999	1999-12-30	14773_dénomination	Villa Alexandre Tansman	thoroughfare				attribute_version_transition	attribute	name		villa Alexandre Tansman
A	694	villa alexandre tansman || Historique || Précédemment, voie H/16		14773_historique	Voie H/16	thoroughfare				attribute_version_transition	attribute	name	voie H/16	rue du Gabon
A	694	villa alexandre tansman || Historique || Précédemment, voie H/16		14773_historique	Villa Alexandre Tansman	thoroughfare				attribute_version_transition	attribute	name	voie H/16	rue du Gabon
X	695	allée pierre bérégovoy || Dénomination || Délibération municipale du 25 et 26 mars 2013	2013-03-26	14836_dénomination	Allée Pierre Bérégovoy	thoroughfare				attribute_version_transition	attribute	name		allée Pierre Bérégovoy
A	696	place du lieutenant henri karcher || Dénomination || Arrêté municipal du 12 décembre 2000	2000-12-12	14852_dénomination	Place du Lieutenant Henri Karcher	thoroughfare				attribute_version_transition	attribute	name		place du Lieutenant Henri Karcher
A	697	rue des berges hennequines || Dénomination || Arrêté municipal du 22 janvier 2001	2001-01-22	14861_dénomination	Rue des Berges Hennequines	thoroughfare				attribute_version_transition	attribute	name		rue des Berges Hennequines
	698	rue des berges hennequines || Historique || Voie du plan d'aménagement de zone \"Alésia Montsouris\", précédemment dénommée AM/14		14861_historique	Rue des Berges Hennequines	thoroughfare								
X	699	rue de buenos aires || Classement || Décret du 4 février 1911	1911-02-04	14870_classement	Rue de Buenos Aires	thoroughfare				classement	landmark			
A	700	rue de buenos aires || Dénomination || Arrêté municipal du 12 décembre 2001	2001-12-12	14870_dénomination	Rue de Buenos Aires	thoroughfare				attribute_version_transition	attribute	name		rue de Buenos Aires
X	701	rue de buenos aires || Historique || Voie précédemment dénommée rue de Buenos Ayres		14870_historique	Rue de Buenos Aires	thoroughfare				attribute_version_transition	attribute	name	rue de Buenos Ayres	rue de Buenos Aires
X	702	rue de buenos aires || Numérotation || Arrêté du 7 novembre 1911	1911-11-07	14870_numérotation	Rue de Buenos Aires	thoroughfare				numerotation	landmark			
X	703	rue de buenos aires || Ouverture || Ouverte par la Ville de Paris en 1880	1880	14870_ouverture	Rue de Buenos Aires	thoroughfare				attribute_version_transition	attribute	geometry		
A	704	rue thomas francine || Dénomination || Arrêté municipal du 6 août 2001	2001-08-06	14871_dénomination	Rue Thomas Francine	thoroughfare				attribute_version_transition	attribute	name		rue Thomas Francine
	705	rue thomas francine || Historique || Voie créée dans le cadre de l'aménagement de la Zac `Alésia-Montsouris`		14871_historique_1	Rue Thomas Francine	thoroughfare								
X	706	rue thomas francine || Historique || Précédement voie BL/14		14871_historique_2	Rue Thomas Francine	thoroughfare				attribute_version_transition	attribute	name	voie BL/14	rue Thomas Francine
A	707	rue du chevalier de saint-george || Dénomination || Arrêté municipal du 4 février 2002	2002-02-04	14873_dénomination	Rue du Chevalier de Saint-George	thoroughfare				attribute_version_transition	attribute	name		rue du Chevalier de Saint-George
X	708	rue du chevalier de saint-george || Historique || Voie précédemment dénommée rue Richepance		14873_historique_1	Rue du Chevalier de Saint-George	thoroughfare				attribute_version_transition	attribute	name	rue Richepance	rue du Chevalier de Saint-George
	709	rue du chevalier de saint-george || Historique || Son ouverture a été imposée par l'Etat aux acquéreurs de l'ancien couvent de la Conception		14873_historique_2	Rue du Chevalier de Saint-George	thoroughfare								
X	710	rue du chevalier de saint-george || Ouverture || Elle a été percée en 1807	1807	14873_ouverture	Rue du Chevalier de Saint-George	thoroughfare				attribute_version_transition	attribute	geometry		
X	711	place mireille et jacques renouvin || Dénomination || Délibération municipale du 26, 27 et 28 mai 2015	2015-05-28	14875_dénomination	Place Mireille et Jacques Renouvin	thoroughfare				attribute_version_transition	attribute	name		place Mireille et Jacques Renouvin
A	712	passage des crayons || Dénomination || Décision municipale du 23 avril 2004	2004-04-23	14928_dénomination	Passage des Crayons	thoroughfare				attribute_version_transition	attribute	name		passage des Crayons
X	713	passage des crayons || Historique || Précédemment dénommée voie ES/13		14928_historique	Passage des Crayons	thoroughfare				attribute_version_transition	attribute	name	voie ES/13	passage des Crayons
A	714	esplanade jacques chaban-delmas || Dénomination || Arrêté municipal du 19 août 2004	2004-08-19	14954_dénomination	Esplanade Jacques Chaban-Delmas	thoroughfare				attribute_version_transition	attribute	name		esplanade Jacques Chaban-Delmas
A	715	esplanade jacques chaban-delmas || Historique || Précédemment, partie de la place El Salvador		14954_historique	place El Salvador	thoroughfare				attribute_version_transition	attribute	geometry		
X	716	allée pierre-christian taittinger || Dénomination || Délibération municipale du 26 et 27 septembre 2011	2011-09-27	14964_dénomination	Allée Pierre-Christian Taittinger	thoroughfare				attribute_version_transition	attribute	name		allée Pierre-Christian Taittinger
A	717	passerelle léopold sédar senghor || Dénomination || Arrêté municipal du 19 mai 2006	2006-05-19	14969_dénomination	Passerelle Léopold Sédar Senghor	thoroughfare				attribute_version_transition	attribute	name		passerelle Léopold Sédar Senghor
X	718	passerelle léopold sédar senghor || Historique || Antérieurement dénommé pont de Solférino, construit en exécution d'un décret du 26 juillet 1858, démoli en 1961, puis passerelle Solférino, reconstruite en 1999	1858-07-26	14969_historique	Passerelle Léopold Sédar Senghor	thoroughfare				attribute_version_transition	attribute	name	pont de Solférino	
A	719	passerelle léopold sédar senghor || Ouverture || Réouverture par arrêté préfectoral du 9 novembre 2000	2000-11-09	14969_ouverture	Passerelle Léopold Sédar Senghor	thoroughfare				attribute_version_transition	attribute	geometry		
A	720	place jean gabin || Dénomination || Arrêté municipal du 14 novembre 2006	2006-11-14	14975_dénomination	Place Jean Gabin	thoroughfare				attribute_version_transition	attribute	name		place Jean Gabin
A	721	parvis, place notre-dame, jean-paul ii || Dénomination || Arrêté municipal du 2 août 2006	2006-08-02	14990_dénomination	Parvis-place Notre-Dame - Jean-Paul Ii	thoroughfare				attribute_version_transition	attribute	name		parvis-place Notre-Dame - Jean-Paul Ii
	722	parvis, place notre-dame, jean-paul ii || Historique || Précédemment place du Parvis Notre-Dame et antérieurement Parvis Notre-Dame et rue Neuve Notre-Dame		14990_historique_1	Parvis-place Notre-Dame - Jean-Paul II	thoroughfare				attribute_version_transition	attribute	name	place du Parvis Notre-Dame	parvis-place Notre-Dame - Jean-Paul II
X	723	parvis, place notre-dame, jean-paul ii || Historique || Le Parvis Notre-Dame a été appelée parvis de la Raison en l'an II		14990_historique_2	Parvis-place Notre-Dame - Jean-Paul II	thoroughfare				attribute_version_transition	attribute	name	parvis Notre-Dame	parvis de la Raison
X	724	parvis, place notre-dame, jean-paul ii || Historique || Les rues Neuve Notre-Dame et Saint-Christophe ont été englobées dans la place du Parvis Notre-Dame vers 1874, lors de l'exécution des alignements approuvés le 22 mai 1865	1874	14990_historique_3	Rue Neuve Notre-Dame	thoroughfare				disappearance	landmark			
